Busqueda Lineal Secuencial,10000,1843349527,0,-1,1,0.0000219345,0.0000110000,0.0000110000
Busqueda Lineal Secuencial,10000,1360839354,0,-1,1,0.0000221729,0.0000110000,0.0000110000
Busqueda Lineal Secuencial,10000,2109248666,0,-1,1,0.0000219345,0.0000110000,0.0000110000
Busqueda Lineal Secuencial,10000,2147470852,0,-1,1,0.0000219345,0.0000110000,0.0000110000
Busqueda Lineal Secuencial,10000,0,0,-1,1,0.0000219345,0.0000110000,0.0000110000
Busqueda Lineal Secuencial,50000,322486,0,-1,1,0.0001640320,0.0001470000,0.0000240000
Busqueda Lineal Secuencial,50000,14700764,0,-1,1,0.0001912117,0.0001640000,0.0000280000
Busqueda Lineal Secuencial,50000,3128036,0,-1,1,0.0001780987,0.0001710000,0.0000000000
Busqueda Lineal Secuencial,50000,6337399,0,-1,1,0.0002608299,0.0002610000,0.0000000000
Busqueda Lineal Secuencial,50000,61396,0,-1,1,0.0002179146,0.0002170000,0.0000000000
Busqueda Lineal Secuencial,50000,10393545,0,-1,1,0.0002098083,0.0002100000,0.0000000000
Busqueda Lineal Secuencial,50000,2147445644,0,-1,1,0.0001320839,0.0001260000,0.0000000000
Busqueda Lineal Secuencial,50000,1295390003,0,-1,1,0.0002319813,0.0002310000,0.0000000000
Busqueda Lineal Secuencial,50000,450057883,0,-1,1,0.0001730919,0.0001730000,0.0000000000
Busqueda Lineal Secuencial,50000,187645041,0,-1,1,0.0001370907,0.0001370000,0.0000000000
Busqueda Lineal Secuencial,50000,1980098116,0,-1,1,0.0001399517,0.0001400000,0.0000000000
Busqueda Lineal Secuencial,50000,152503,0,-1,1,0.0001201630,0.0001190000,0.0000000000
Busqueda Lineal Secuencial,50000,5000,0,-1,1,0.0001628399,0.0001560000,0.0000000000
Busqueda Lineal Secuencial,50000,1493283650,0,-1,1,0.0001771450,0.0001770000,0.0000000000
Busqueda Lineal Secuencial,50000,214826,0,-1,1,0.0002150536,0.0002150000,0.0000000000
Busqueda Lineal Secuencial,50000,1843349527,0,-1,1,0.0002100468,0.0002100000,0.0000000000
Busqueda Lineal Secuencial,50000,1360839354,0,-1,1,0.0001361370,0.0001370000,0.0000000000
Busqueda Lineal Secuencial,50000,2109248666,0,-1,1,0.0001258850,0.0001230000,0.0000000000
Busqueda Lineal Secuencial,50000,2147470852,0,-1,1,0.0001881123,0.0001880000,0.0000000000
Busqueda Lineal Secuencial,50000,0,0,-1,1,0.0001718998,0.0001710000,0.0000000000
Busqueda Lineal Secuencial,100000,322486,0,-1,1,0.0003299713,0.0003210000,0.0000280000
Busqueda Lineal Secuencial,100000,14700764,0,-1,1,0.0003058910,0.0002810000,0.0000250000
Busqueda Lineal Secuencial,100000,3128036,0,-1,1,0.0003390312,0.0000000000,0.0003380000
Busqueda Lineal Secuencial,100000,6337399,0,-1,1,0.0004239082,0.0000000000,0.0004240000
Busqueda Lineal Secuencial,100000,61396,0,-1,1,0.0002779961,0.0002130000,0.0000580000
Busqueda Lineal Secuencial,100000,10393545,0,-1,1,0.0003099442,0.0002650000,0.0000440000
Busqueda Lineal Secuencial,100000,2147445644,0,-1,1,0.0002779961,0.0002370000,0.0000390000
Busqueda Lineal Secuencial,100000,1295390003,0,-1,1,0.0002300739,0.0001970000,0.0000320000
Busqueda Lineal Secuencial,100000,450057883,0,-1,1,0.0002210140,0.0000000000,0.0002210000
Busqueda Lineal Secuencial,100000,187645041,0,-1,1,0.0002608299,0.0000000000,0.0002610000
Busqueda Lineal Secuencial,100000,1980098116,0,-1,1,0.0002219677,0.0000000000,0.0002220000
Busqueda Lineal Secuencial,100000,152503,0,-1,1,0.0001938343,0.0000000000,0.0001940000
Busqueda Lineal Secuencial,100000,5000,0,-1,1,0.0003111362,0.0000000000,0.0003100000
Busqueda Lineal Secuencial,100000,1493283650,0,-1,1,0.0002849102,0.0000000000,0.0003090000
Busqueda Lineal Secuencial,100000,214826,0,-1,1,0.0002071857,0.0000000000,0.0002070000
Busqueda Lineal Secuencial,100000,1843349527,0,-1,1,0.0003128052,0.0003090000,0.0000000000
Busqueda Lineal Secuencial,100000,1360839354,0,-1,1,0.0003619194,0.0003620000,0.0000000000
Busqueda Lineal Secuencial,100000,2109248666,0,-1,1,0.0002732277,0.0002320000,0.0000410000
Busqueda Lineal Secuencial,100000,2147470852,0,-1,1,0.0002801418,0.0002750000,0.0000000000
Busqueda Lineal Secuencial,100000,0,0,-1,1,0.0002801418,0.0002800000,0.0000000000
Busqueda Lineal Secuencial,500000,322486,0,-1,1,0.0010850430,0.0010750000,0.0000080000
Busqueda Lineal Secuencial,500000,14700764,0,-1,1,0.0010499954,0.0010380000,0.0000050000
Busqueda Lineal Secuencial,500000,3128036,0,-1,1,0.0010070801,0.0010030000,0.0000010000
Busqueda Lineal Secuencial,500000,6337399,0,-1,1,0.0010011196,0.0009970000,0.0000000000
Busqueda Lineal Secuencial,500000,61396,0,-1,1,0.0010051727,0.0010010000,0.0000000000
Busqueda Lineal Secuencial,500000,10393545,0,-1,1,0.0010600090,0.0010480000,0.0000040000
Busqueda Lineal Secuencial,500000,2147445644,0,-1,1,0.0010609627,0.0010480000,0.0000040000
Busqueda Lineal Secuencial,500000,1295390003,0,-1,1,0.0010459423,0.0010360000,0.0000030000
Busqueda Lineal Secuencial,500000,450057883,0,-1,1,0.0010538101,0.0010440000,0.0000000000
Busqueda Lineal Secuencial,500000,187645041,0,-1,1,0.0010440350,0.0010390000,0.0000000000
Busqueda Lineal Secuencial,500000,1980098116,0,-1,1,0.0010750294,0.0010670000,0.0000000000
Busqueda Lineal Secuencial,500000,152503,0,-1,1,0.0011467934,0.0011170000,0.0000000000
Busqueda Lineal Secuencial,500000,5000,0,-1,1,0.0010559559,0.0010480000,0.0000000000
Busqueda Lineal Secuencial,500000,1493283650,0,-1,1,0.0011579990,0.0011480000,0.0000000000
Busqueda Lineal Secuencial,500000,214826,0,-1,1,0.0010809898,0.0010710000,0.0000000000
Busqueda Lineal Secuencial,500000,1843349527,0,-1,1,0.0010509491,0.0010430000,0.0000000000
